record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,previous_activity_step,last_observed_step,dormant_gap,historical_gap,balance_usage_ratio
S07_001348,317,TRANSFER,82662.08,C2042218773,330648.32,247986.24,C_SYN_223079175,0.0,82662.08,1,0,S07_01348,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,256,256,61,0,0.25
S07_001349,624,PAYMENT,214012.54,C1343839930,856050.16,642037.62,C_SYN_371217108,0.0,214012.54,1,0,S07_01349,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,522,522,102,0,0.25
S07_001350,408,CASH_OUT,65844.57,C35269250,263378.28,197533.71,C_SYN_899920587,0.0,65844.57,1,0,S07_01350,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,323,323,85,0,0.25
S07_001351,402,CASH_OUT,533531.64,C1652762364,2134126.56,1600594.92,C_SYN_336725077,0.0,533531.64,1,0,S07_01351,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,299,299,103,0,0.25
S07_001352,467,TRANSFER,813608.3,C821014895,3254433.2,2440824.9,C_SYN_841505239,0.0,813608.3,1,0,S07_01352,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,324,324,143,0,0.25
S07_001353,305,TRANSFER,201491.1,C104393768,805964.4,604473.3,C_SYN_471152165,0.0,201491.1,1,0,S07_01353,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,255,255,50,0,0.25
S07_001354,341,TRANSFER,76286.75,C2038847580,305147.0,228860.25,C_SYN_832446070,0.0,76286.75,1,0,S07_01354,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,206,206,135,0,0.25
S07_001355,438,TRANSFER,106000.78,C1972204208,424003.12,318002.34,C_SYN_371039781,0.0,106000.78,1,0,S07_01355,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,372,372,66,0,0.25
S07_001356,324,CASH_OUT,813608.3,C137052704,3254433.2,2440824.9,C_SYN_871375173,0.0,813608.3,1,0,S07_01356,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,203,203,121,0,0.25
S07_001357,131,CASH_OUT,82400.86,C2101307428,329603.44,247202.58,C_SYN_869441210,0.0,82400.86,1,0,S07_01357,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,43,43,88,0,0.25
S07_001358,365,TRANSFER,113552.76,C1880831779,454211.04,340658.28,C_SYN_510888139,0.0,113552.76,1,0,S07_01358,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,259,259,106,0,0.25
S07_001359,475,TRANSFER,362103.14,C1644020659,1448412.56,1086309.42,C_SYN_180518323,0.0,362103.14,1,0,S07_01359,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,352,352,123,0,0.25
S07_001360,620,TRANSFER,81684.46,C731067996,326737.84,245053.38,C_SYN_280112150,0.0,81684.46,1,0,S07_01360,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,545,545,75,0,0.25
S07_001361,340,CASH_OUT,157442.86,C1785792371,2135163.35,1977720.49,C_SYN_293923647,0.0,157442.86,1,0,S07_01361,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,204,204,136,0,0.0737
S07_001362,390,TRANSFER,92188.91,C1907413102,11677019.36,11584830.45,C_SYN_531913646,0.0,92188.91,1,0,S07_01362,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,256,256,134,0,0.0079
S07_001363,511,TRANSFER,301013.11,C932592791,1204052.44,903039.33,C_SYN_433345649,0.0,301013.11,1,0,S07_01363,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,378,378,133,0,0.25
S07_001364,276,TRANSFER,280483.27,C1944732854,1121933.08,841449.81,C_SYN_678995741,0.0,280483.27,1,0,S07_01364,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,139,139,137,0,0.25
S07_001365,366,PAYMENT,184141.97,C145377982,3914684.46,3730542.49,C_SYN_609198529,0.0,184141.97,1,0,S07_01365,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,230,230,136,0,0.047
S07_001366,219,CASH_OUT,624184.62,C689699262,10893922.82,10269738.2,C_SYN_962711591,0.0,624184.62,1,0,S07_01366,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,137,137,82,0,0.0573
S07_001367,271,TRANSFER,180145.66,C1191524240,720582.64,540436.98,C_SYN_271987805,0.0,180145.66,1,0,S07_01367,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,203,203,68,0,0.25
S07_001368,315,PAYMENT,178619.1,C881133037,714476.4,535857.3,C_SYN_510773643,0.0,178619.1,1,0,S07_01368,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,212,212,103,0,0.25
S07_001369,72,CASH_OUT,69456.6,C1845098554,277826.4,208369.8,C_SYN_303257967,0.0,69456.6,1,0,S07_01369,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,15,15,57,0,0.25
S07_001370,282,TRANSFER,260275.38,C499869309,1041101.52,780826.14,C_SYN_500615196,0.0,260275.38,1,0,S07_01370,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,179,179,103,0,0.25
S07_001371,294,PAYMENT,83698.84,C451885986,1845761.18,1762062.34,C_SYN_527691595,0.0,83698.84,1,0,S07_01371,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,187,187,107,0,0.0453
S07_001372,237,CASH_OUT,185944.38,C174879187,743777.52,557833.14,C_SYN_575314660,0.0,185944.38,1,0,S07_01372,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,160,160,77,0,0.25
S07_001373,508,CASH_OUT,78686.57,C293974908,6711743.59,6633057.02,C_SYN_533585113,0.0,78686.57,1,0,S07_01373,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,358,358,150,0,0.0117
S07_001374,91,PAYMENT,205817.23,C774018114,823268.92,617451.69,C_SYN_170210747,0.0,205817.23,1,0,S07_01374,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,19,19,72,0,0.25
S07_001375,500,PAYMENT,394511.59,C1787369123,1578046.36,1183534.77,C_SYN_924442314,0.0,394511.59,1,0,S07_01375,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,350,350,150,0,0.25
S07_001376,340,PAYMENT,432204.03,C1033554828,1728816.12,1296612.09,C_SYN_356373937,0.0,432204.03,1,0,S07_01376,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,250,250,90,0,0.25
S07_001377,385,TRANSFER,93904.26,C904924407,375617.04,281712.78,C_SYN_857625247,0.0,93904.26,1,0,S07_01377,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,329,329,56,0,0.25
S07_001378,303,TRANSFER,813608.3,C1898132409,3254433.2,2440824.9,C_SYN_997807235,0.0,813608.3,1,0,S07_01378,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,154,154,149,0,0.25
S07_001379,367,TRANSFER,293758.56,C199933595,1175034.24,881275.68,C_SYN_427148764,0.0,293758.56,1,0,S07_01379,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,257,257,110,0,0.25
S07_001380,319,TRANSFER,140106.67,C1222983134,560426.68,420320.01,C_SYN_984787660,0.0,140106.67,1,0,S07_01380,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,179,179,140,0,0.25
S07_001381,488,PAYMENT,94264.07,C1312522068,377056.28,282792.21,C_SYN_853791043,0.0,94264.07,1,0,S07_01381,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,345,345,143,0,0.25
S07_001382,136,TRANSFER,75521.58,C41327764,302086.32,226564.74,C_SYN_137697835,0.0,75521.58,1,0,S07_01382,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,34,34,102,0,0.25
S07_001383,286,TRANSFER,150008.67,C2049778019,600034.68,450026.01,C_SYN_264768267,0.0,150008.67,1,0,S07_01383,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,140,140,146,0,0.25
S07_001384,281,TRANSFER,88120.87,C1612163299,352483.48,264362.61,C_SYN_618602850,0.0,88120.87,1,0,S07_01384,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,178,178,103,0,0.25
S07_001385,155,TRANSFER,95787.38,C1187622174,2729292.49,2633505.11,C_SYN_921774953,0.0,95787.38,1,0,S07_01385,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,8,8,147,0,0.0351
S07_001386,506,TRANSFER,351384.27,C733714914,12223756.35,11872372.08,C_SYN_867271333,0.0,351384.27,1,0,S07_01386,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,379,379,127,0,0.0287
S07_001387,138,PAYMENT,91428.63,C653239179,365714.52,274285.89,C_SYN_165782983,0.0,91428.63,1,0,S07_01387,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,18,18,120,0,0.25
S07_001388,411,TRANSFER,111639.87,C962224339,446559.48,334919.61,C_SYN_359017102,0.0,111639.87,1,0,S07_01388,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,288,288,123,0,0.25
S07_001389,413,PAYMENT,322465.53,C2128513095,1289862.12,967396.59,C_SYN_334034571,0.0,322465.53,1,0,S07_01389,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,310,310,103,0,0.25
S07_001390,704,PAYMENT,64267.02,C120193147,257068.08,192801.06,C_SYN_481448995,0.0,64267.02,1,0,S07_01390,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,637,637,67,0,0.25
S07_001391,190,CASH_OUT,813608.3,C2001604146,3254433.2,2440824.9,C_SYN_892554434,0.0,813608.3,1,0,S07_01391,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,43,43,147,0,0.25
S07_001392,247,TRANSFER,608155.18,C636813867,2432620.72,1824465.54,C_SYN_282851069,0.0,608155.18,1,0,S07_01392,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,180,180,67,0,0.25
S07_001393,280,TRANSFER,93729.45,C645832201,374917.8,281188.35,C_SYN_717423619,0.0,93729.45,1,0,S07_01393,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,133,133,147,0,0.25
S07_001394,231,TRANSFER,72390.87,C758523013,289563.48,217172.61,C_SYN_279072027,0.0,72390.87,1,0,S07_01394,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,137,137,94,0,0.25
S07_001395,475,TRANSFER,74330.92,C287882560,297323.68,222992.76,C_SYN_612622080,0.0,74330.92,1,0,S07_01395,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,357,357,118,0,0.25
S07_001396,249,PAYMENT,479769.58,C2085980476,2467184.49,1987414.91,C_SYN_346496090,0.0,479769.58,1,0,S07_01396,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,183,183,66,0,0.1945
S07_001397,396,CASH_OUT,90316.49,C1870791603,361265.96,270949.47,C_SYN_171556185,0.0,90316.49,1,0,S07_01397,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,305,305,91,0,0.25
S07_001398,408,TRANSFER,518826.63,C1323894561,2075306.52,1556479.89,C_SYN_963707568,0.0,518826.63,1,0,S07_01398,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,336,336,72,0,0.25
S07_001399,493,CASH_OUT,241491.28,C1437430232,965965.12,724473.84,C_SYN_890179376,0.0,241491.28,1,0,S07_01399,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,373,373,120,0,0.25
S07_001400,182,PAYMENT,141030.88,C66793908,564123.52,423092.64,C_SYN_101420654,0.0,141030.88,1,0,S07_01400,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,38,38,144,0,0.25
S07_001401,466,TRANSFER,83167.22,C105815978,698173.0,615005.78,C_SYN_786894807,0.0,83167.22,1,0,S07_01401,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,374,374,92,0,0.1191
S07_001402,356,TRANSFER,240260.8,C2016796568,5272390.28,5032129.48,C_SYN_591199374,0.0,240260.8,1,0,S07_01402,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,227,227,129,0,0.0456
S07_001403,209,CASH_OUT,74567.8,C1971583027,298271.2,223703.4,C_SYN_129754050,0.0,74567.8,1,0,S07_01403,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,96,96,113,0,0.25
S07_001404,478,TRANSFER,707953.04,C1036335683,2831812.16,2123859.12,C_SYN_230635220,0.0,707953.04,1,0,S07_01404,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,380,380,98,0,0.25
S07_001405,296,TRANSFER,500225.26,C1913083232,2000901.04,1500675.78,C_SYN_428413014,0.0,500225.26,1,0,S07_01405,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,203,203,93,0,0.25
S07_001406,508,CASH_OUT,813608.3,C41057659,3254433.2,2440824.9,C_SYN_363633423,0.0,813608.3,1,0,S07_01406,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,380,380,128,0,0.25
S07_001407,758,CASH_OUT,380669.67,C682721465,1522678.68,1142009.01,C_SYN_563245644,0.0,380669.67,1,0,S07_01407,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,692,692,66,0,0.25
S07_001408,293,TRANSFER,211157.25,C91355343,844629.0,633471.75,C_SYN_156650147,0.0,211157.25,1,0,S07_01408,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,226,226,67,0,0.25
S07_001409,558,TRANSFER,574157.68,C874020075,2296630.72,1722473.04,C_SYN_140988408,0.0,574157.68,1,0,S07_01409,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,490,490,68,0,0.25
S07_001410,289,PAYMENT,148401.87,C3215379,1292977.03,1144575.16,C_SYN_130674998,0.0,148401.87,1,0,S07_01410,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,206,206,83,0,0.1148
S07_001411,135,TRANSFER,116002.74,C496798669,464010.96,348008.22,C_SYN_706192068,0.0,116002.74,1,0,S07_01411,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,45,45,90,0,0.25
S07_001412,152,CASH_OUT,103181.33,C1155180885,1949183.59,1846002.26,C_SYN_315501490,0.0,103181.33,1,0,S07_01412,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,12,12,140,0,0.0529
S07_001413,399,TRANSFER,813608.3,C452014648,3254433.2,2440824.9,C_SYN_683732301,0.0,813608.3,1,0,S07_01413,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,258,258,141,0,0.25
S07_001414,299,TRANSFER,63222.39,C1050706497,5126276.78,5063054.39,C_SYN_205164868,0.0,63222.39,1,0,S07_01414,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,201,201,98,0,0.0123
S07_001415,325,TRANSFER,79530.65,C1892858729,318122.6,238591.95,C_SYN_898117159,0.0,79530.65,1,0,S07_01415,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,181,181,144,0,0.25
S07_001416,84,TRANSFER,260739.9,C698820929,1042959.6,782219.7,C_SYN_145153952,0.0,260739.9,1,0,S07_01416,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,16,16,68,0,0.25
S07_001417,307,CASH_OUT,742267.58,C1332153448,2969070.32,2226802.74,C_SYN_280358698,0.0,742267.58,1,0,S07_01417,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,161,161,146,0,0.25
S07_001418,308,PAYMENT,83487.56,C126298309,333950.24,250462.68,C_SYN_782321720,0.0,83487.56,1,0,S07_01418,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,249,249,59,0,0.25
S07_001419,821,TRANSFER,87866.77,C1747373821,351467.08,263600.31,C_SYN_859812222,0.0,87866.77,1,0,S07_01419,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,681,681,140,0,0.25
S07_001420,267,TRANSFER,64413.04,C498070969,257652.16,193239.12,C_SYN_303172325,0.0,64413.04,1,0,S07_01420,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,131,131,136,0,0.25
S07_001421,452,TRANSFER,420336.58,C651022481,12102078.22,11681741.64,C_SYN_442865425,0.0,420336.58,1,0,S07_01421,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,398,398,54,0,0.0347
S07_001422,390,TRANSFER,79138.49,C1242331532,4308849.57,4229711.08,C_SYN_476355052,0.0,79138.49,1,0,S07_01422,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,322,322,68,0,0.0184
S07_001423,333,CASH_OUT,393081.21,C726913083,1572324.84,1179243.63,C_SYN_763661890,0.0,393081.21,1,0,S07_01423,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,185,185,148,0,0.25
S07_001424,462,TRANSFER,65402.9,C319014876,261611.6,196208.7,C_SYN_595479467,0.0,65402.9,1,0,S07_01424,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,358,358,104,0,0.25
S07_001425,119,TRANSFER,91930.22,C240035104,743090.36,651160.14,C_SYN_713790917,0.0,91930.22,1,0,S07_01425,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,15,15,104,0,0.1237
S07_001426,795,PAYMENT,95307.68,C1885747535,381230.72,285923.04,C_SYN_637799164,0.0,95307.68,1,0,S07_01426,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,659,659,136,0,0.25
S07_001427,402,PAYMENT,813608.3,C502242654,3254433.2,2440824.9,C_SYN_573288233,0.0,813608.3,1,0,S07_01427,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,346,346,56,0,0.25
S07_001428,452,CASH_OUT,62904.58,C582911136,251618.32,188713.74,C_SYN_132779182,0.0,62904.58,1,0,S07_01428,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,330,330,122,0,0.25
S07_001429,404,TRANSFER,813608.3,C503604153,3254433.2,2440824.9,C_SYN_603272913,0.0,813608.3,1,0,S07_01429,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,255,255,149,0,0.25
S07_001430,278,TRANSFER,84470.77,C388498924,337883.08,253412.31,C_SYN_768491299,0.0,84470.77,1,0,S07_01430,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,158,158,120,0,0.25
S07_001431,206,CASH_OUT,231024.04,C554574594,924096.16,693072.12,C_SYN_508074435,0.0,231024.04,1,0,S07_01431,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,132,132,74,0,0.25
S07_001432,805,TRANSFER,84905.46,C462316618,339621.84,254716.38,C_SYN_937390349,0.0,84905.46,1,0,S07_01432,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,688,688,117,0,0.25
S07_001433,308,TRANSFER,90065.8,C1621217179,360263.2,270197.4,C_SYN_672634321,0.0,90065.8,1,0,S07_01433,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,202,202,106,0,0.25
S07_001434,137,PAYMENT,69396.36,C1164059464,277585.44,208189.08,C_SYN_677741008,0.0,69396.36,1,0,S07_01434,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,13,13,124,0,0.25
S07_001435,294,CASH_OUT,165742.9,C1921380891,662971.6,497228.7,C_SYN_468694971,0.0,165742.9,1,0,S07_01435,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,236,236,58,0,0.25
S07_001436,335,CASH_OUT,164865.8,C1206510277,659463.2,494597.4,C_SYN_357606731,0.0,164865.8,1,0,S07_01436,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,259,259,76,0,0.25
S07_001437,334,TRANSFER,93497.07,C272968219,373988.28,280491.21,C_SYN_146597166,0.0,93497.07,1,0,S07_01437,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,236,236,98,0,0.25
S07_001438,389,TRANSFER,186341.27,C2091467667,745365.08,559023.81,C_SYN_155245653,0.0,186341.27,1,0,S07_01438,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,278,278,111,0,0.25
S07_001439,261,CASH_OUT,228307.36,C1243513582,913229.44,684922.08,C_SYN_587184913,0.0,228307.36,1,0,S07_01439,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,180,180,81,0,0.25
S07_001440,514,CASH_OUT,72457.47,C483430679,289829.88,217372.41,C_SYN_959465287,0.0,72457.47,1,0,S07_01440,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,372,372,142,0,0.25
S07_001441,135,TRANSFER,78465.49,C862446892,313861.96,235396.47,C_SYN_664411899,0.0,78465.49,1,0,S07_01441,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,15,15,120,0,0.25
S07_001442,195,PAYMENT,568886.77,C792681060,2275547.08,1706660.31,C_SYN_634387911,0.0,568886.77,1,0,S07_01442,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,137,137,58,0,0.25
S07_001443,487,CASH_OUT,72602.21,C194328817,447317.0,374714.79,C_SYN_521129947,0.0,72602.21,1,0,S07_01443,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,356,356,131,0,0.1623
S07_001444,464,TRANSFER,340931.91,C1832451390,1363727.64,1022795.73,C_SYN_697052827,0.0,340931.91,1,0,S07_01444,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,331,331,133,0,0.25
S07_001445,425,TRANSFER,90886.94,C15405284,363547.76,272660.82,C_SYN_200822294,0.0,90886.94,1,0,S07_01445,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,298,298,127,0,0.25
S07_001446,224,TRANSFER,66735.49,C1400839691,266941.96,200206.47,C_SYN_408174286,0.0,66735.49,1,0,S07_01446,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,137,137,87,0,0.25
S07_001447,360,TRANSFER,113948.08,C2107246936,455792.32,341844.24,C_SYN_952638313,0.0,113948.08,1,0,S07_01447,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,304,304,56,0,0.25
S07_001448,466,TRANSFER,75171.16,C1762043204,300684.64,225513.48,C_SYN_160481382,0.0,75171.16,1,0,S07_01448,DORMANT_ACCOUNT_SUDDEN_ACTIVITY,Suspicious transaction occurred after an unusually long period of account inactivity,HIGH,375,375,91,0,0.25
